    time,      gen, pop_size, LTETOTAL, LTE000pe, LTE025pe, LTE050pe, LTE075pe, LTE100pe, DTETOTAL, DTE000pe, DTE025pe, DTE050pe, DTE075pe, DTE100pe, AUTONOMOUS_TOTAL, AUTONOMOUS000pe, AUTONOMOUS025pe, AUTONOMOUS050pe, AUTONOMOUS075pe, AUTONOMOUS100pe, NONAUTONOMOUS_TOTAL, NONAUTONOMOUS000pe, NONAUTONOMOUS025pe, NONAUTONOMOUS050pe, NONAUTONOMOUS075pe, NONAUTONOMOUS100pe, FIT000pe, FIT025pe, FIT050pe, FIT075pe, FIT100pe,  TEDEATH, COLLISIO, TOTAL_JU, LETHAL_J, DELETE_J, NEUTRA_J, BENEFI_J, GSIZE000, GSIZE025, GSIZE050, GSIZE075, GSIZE100, TELOC000, TELOC025, TELOC050, TELOC075, TELOC100, GELOC000, GELOC025, GELOC050, GELOC075, GELOC100, GENERIC_TOTAL, GENERIC000pe, GENERIC025pe, GENERIC050pe, GENERIC075pe, GENERIC100pe, ORF_TOTAL, ORF000pe, ORF025pe, ORF050pe, ORF075pe, ORF100pe, PROMOTER_TOTAL, PROMOTER000pe, PROMOTER025pe, PROMOTER050pe, PROMOTER075pe, PROMOTER100pe, ENHANCER_TOTAL, ENHANCER000pe, ENHANCER025pe, ENHANCER050pe, ENHANCER075pe, ENHANCER100pe
1769443873.2,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,       30,        1,        1,        1,        1,        1,     8700,      290,      290,      290,      290,      290,     3630,      121,      121,      121,      121,      121,     2670,       89,       89,       89,       89,       89
1769443896.6,        1,       28,       11,        0,        0,        0,        1,        1,       17,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,       11,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.100000,       73,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,       11,        1,        1,        1,        1,        1,     8120,      290,      290,      290,      290,      290,     3388,      121,      121,      121,      121,      121,     2492,       89,       89,       89,       89,       89
1769443918.2,        2,       31,        5,        0,        0,        0,        0,        1,       26,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        5,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.100000,       29,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,        5,        1,        1,        1,        1,        1,     8990,      290,      290,      290,      290,      290,     3751,      121,      121,      121,      121,      121,     2759,       89,       89,       89,       89,       89
1769443942.6,        3,       28,        3,        0,        0,        0,        0,        1,       25,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.100000,        8,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,        3,        1,        1,        1,        1,        1,     8120,      290,      290,      290,      290,      290,     3388,      121,      121,      121,      121,      121,     2492,       89,       89,       89,       89,       89
1769443964.4,        4,       33,        2,        0,        0,        0,        0,        1,       31,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        2,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.100000,        4,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,        2,        1,        1,        1,        1,        1,     9570,      290,      290,      290,      290,      290,     3993,      121,      121,      121,      121,      121,     2937,       89,       89,       89,       89,       89
1769443989.6,        5,       32,        1,        0,        0,        0,        0,        1,       31,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.100000,        4,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,        1,        1,        1,        1,        1,        1,     9280,      290,      290,      290,      290,      290,     3872,      121,      121,      121,      121,      121,     2848,       89,       89,       89,       89,       89
1769444015.0,        6,       29,        1,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.100000,        3,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,  3414981,  3414981,  3414981,  3414981,  3414981,  5235140,  9600680, 11657674, 13123454, 14434513,        1,        1,        1,        1,        1,        1,     8410,      290,      290,      290,      290,      290,     3509,      121,      121,      121,      121,      121,     2581,       89,       89,       89,       89,       89
1769444037.4,        7,       28,        0,        0,        0,        0,        0,        0,       28,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        1,        0,        0,        0,        0,        0,        0, 14479200, 14479200, 14479200, 14479200, 14479200,        0,        0,        0,        0,        0,  5235140,  9600680, 11657674, 13123454, 14434513,        0,        0,        0,        0,        0,        0,     8120,      290,      290,      290,      290,      290,     3388,      121,      121,      121,      121,      121,     2492,       89,       89,       89,       89,       89
1769444179.2,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14479500, 14479500, 14479500, 14479500, 14479500,  4572964,  4572964,  4572964,  4572964,  4572964,  5218351,  9651231, 11748004, 13083157, 14560944,       30,        1,        1,        1,        1,        1,     8790,      293,      293,      293,      293,      293,     4170,      139,      139,      139,      139,      139,     2040,       68,       68,       68,       68,       68
1769444202.9,        1,       26,       15,        0,        0,        1,        1,        1,       11,        0,        0,        0,        1,        1,        0,        0,        0,        0,        0,        0,       15,        0,        0,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       58,        0,        0,        0,        0,        0,        0, 14479500, 14479500, 14479500, 14479500, 14479500,  4572964,  4572964,  4572964,  4572964,  4572964,  5218351,  9651231, 11748004, 13083157, 14560944,       15,        1,        1,        1,        1,        1,     7618,      293,      293,      293,      293,      293,     3614,      139,      139,      139,      139,      139,     1768,       68,       68,       68,       68,       68
1769444222.8,        2,       25,        8,        0,        0,        0,        1,        1,       17,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,        8,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       32,        0,        0,        0,        0,        0,        0, 14479500, 14479500, 14479500, 14479500, 14479500,  4572964,  4572964,  4572964,  4572964,  4572964,  5218351,  9651231, 11748004, 13083157, 14560944,        8,        1,        1,        1,        1,        1,     7325,      293,      293,      293,      293,      293,     3475,      139,      139,      139,      139,      139,     1700,       68,       68,       68,       68,       68
1769444242.2,        3,       34,        6,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        6,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       18,        0,        0,        0,        0,        0,        0, 14479500, 14479500, 14479500, 14479500, 14479500,  4572964,  4572964,  4572964,  4572964,  4572964,  5218351,  9651231, 11748004, 13083157, 14560944,        6,        1,        1,        1,        1,        1,     9962,      293,      293,      293,      293,      293,     4726,      139,      139,      139,      139,      139,     2312,       68,       68,       68,       68,       68
1769444267.8,        4,       28,        1,        0,        0,        0,        0,        1,       27,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       12,        0,        0,        0,        0,        0,        0, 14479500, 14479500, 14479500, 14479500, 14479500,  4572964,  4572964,  4572964,  4572964,  4572964,  5218351,  9651231, 11748004, 13083157, 14560944,        1,        1,        1,        1,        1,        1,     8204,      293,      293,      293,      293,      293,     3892,      139,      139,      139,      139,      139,     1904,       68,       68,       68,       68,       68
1769444289.2,        5,       38,        0,        0,        0,        0,        0,        0,       38,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        3,        0,        0,        0,        0,        0,        0, 14479500, 14479500, 14479500, 14479500, 14479500,        0,        0,        0,        0,        0,  5218351,  9651231, 11748004, 13083157, 14560944,        0,        0,        0,        0,        0,        0,    11134,      293,      293,      293,      293,      293,     5282,      139,      139,      139,      139,      139,     2584,       68,       68,       68,       68,       68
1769444662.1,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,       30,        1,        1,        1,        1,        1,     9000,      300,      300,      300,      300,      300,     3930,      131,      131,      131,      131,      131,     2070,       69,       69,       69,       69,       69
1769444670.4,        1,       26,       12,        0,        0,        0,        1,        1,       14,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,       12,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       35,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,       12,        1,        1,        1,        1,        1,     7800,      300,      300,      300,      300,      300,     3406,      131,      131,      131,      131,      131,     1794,       69,       69,       69,       69,       69
1769444677.4,        2,       32,        5,        0,        0,        0,        0,        1,       27,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        5,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       14,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,        5,        1,        1,        1,        1,        1,     9600,      300,      300,      300,      300,      300,     4192,      131,      131,      131,      131,      131,     2208,       69,       69,       69,       69,       69
1769444686.0,        3,       29,        5,        0,        0,        0,        0,        1,       24,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        5,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        2,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,        5,        1,        1,        1,        1,        1,     8700,      300,      300,      300,      300,      300,     3799,      131,      131,      131,      131,      131,     2001,       69,       69,       69,       69,       69
1769444693.6,        4,       30,        3,        0,        0,        0,        0,        1,       27,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        5,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,        3,        1,        1,        1,        1,        1,     9000,      300,      300,      300,      300,      300,     3930,      131,      131,      131,      131,      131,     2070,       69,       69,       69,       69,       69
1769444701.7,        5,       32,        3,        0,        0,        0,        0,        1,       29,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        2,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,        3,        1,        1,        1,        1,        1,     9600,      300,      300,      300,      300,      300,     4192,      131,      131,      131,      131,      131,     2208,       69,       69,       69,       69,       69
1769444710.2,        6,       26,        2,        0,        0,        0,        0,        1,       24,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        2,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        2,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,        2,        1,        1,        1,        1,        1,     7800,      300,      300,      300,      300,      300,     3406,      131,      131,      131,      131,      131,     1794,       69,       69,       69,       69,       69
1769444717.1,        7,       30,        1,        0,        0,        0,        0,        1,       29,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        2,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,  1263730,  1263730,  1263730,  1263730,  1263730,  4986353,  9446738, 11444733, 13174868, 14479006,        1,        1,        1,        1,        1,        1,     9000,      300,      300,      300,      300,      300,     3930,      131,      131,      131,      131,      131,     2070,       69,       69,       69,       69,       69
1769444725.1,        8,       36,        0,        0,        0,        0,        0,        0,       36,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        2,        0,        0,        0,        0,        0,        0, 14499800, 14499800, 14499800, 14499800, 14499800,        0,        0,        0,        0,        0,  4986353,  9446738, 11444733, 13174868, 14479006,        0,        0,        0,        0,        0,        0,    10800,      300,      300,      300,      300,      300,     4716,      131,      131,      131,      131,      131,     2484,       69,       69,       69,       69,       69
1769445039.7,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14487600, 14487600, 14487600, 14487600, 14487600,  5036218,  5036218,  5036218,  5036218,  5036218,  5199001,  9485433, 11503380, 12975976, 14454396,       30,        1,        1,        1,        1,        1,     8670,      289,      289,      289,      289,      289,     3720,      124,      124,      124,      124,      124,     2610,       87,       87,       87,       87,       87
1769445047.8,        1,       34,       18,        0,        0,        1,        1,        1,       16,        0,        0,        0,        1,        1,        0,        0,        0,        0,        0,        0,       18,        0,        0,        1,        1,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,       30,        0,        0,        0,        0,        0,        0, 14487600, 14487600, 14487600, 14487600, 14487600,  5036218,  5036218,  5036218,  5036218,  5036218,  5199001,  9485433, 11503380, 12975976, 14454396,       18,        1,        1,        1,        1,        1,     9826,      289,      289,      289,      289,      289,     4216,      124,      124,      124,      124,      124,     2958,       87,       87,       87,       87,       87
1769445056.6,        2,       32,       12,        0,        0,        0,        1,        1,       20,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,       12,        0,        0,        0,        1,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,       14,        0,        0,        0,        0,        0,        0, 14487600, 14487600, 14487600, 14487600, 14487600,  5036218,  5036218,  5036218,  5036218,  5036218,  5199001,  9485433, 11503380, 12975976, 14454396,       12,        1,        1,        1,        1,        1,     9248,      289,      289,      289,      289,      289,     3968,      124,      124,      124,      124,      124,     2784,       87,       87,       87,       87,       87
1769445065.1,        3,       31,        3,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,       13,        0,        0,        0,        0,        0,        0, 14487600, 14487600, 14487600, 14487600, 14487600,  5036218,  5036218,  5036218,  5036218,  5036218,  5199001,  9485433, 11503380, 12975976, 14454396,        3,        1,        1,        1,        1,        1,     8959,      289,      289,      289,      289,      289,     3844,      124,      124,      124,      124,      124,     2697,       87,       87,       87,       87,       87
1769445073.3,        4,       30,        1,        0,        0,        0,        0,        1,       29,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        3,        0,        0,        0,        0,        0,        0, 14487600, 14487600, 14487600, 14487600, 14487600,  5036218,  5036218,  5036218,  5036218,  5036218,  5199001,  9485433, 11503380, 12975976, 14454396,        1,        1,        1,        1,        1,        1,     8670,      289,      289,      289,      289,      289,     3720,      124,      124,      124,      124,      124,     2610,       87,       87,       87,       87,       87
1769445081.1,        5,       26,        0,        0,        0,        0,        0,        0,       26,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        1,        0,        0,        0,        0,        0,        0, 14487600, 14487600, 14487600, 14487600, 14487600,        0,        0,        0,        0,        0,  5199001,  9485433, 11503380, 12975976, 14454396,        0,        0,        0,        0,        0,        0,     7514,      289,      289,      289,      289,      289,     3224,      124,      124,      124,      124,      124,     2262,       87,       87,       87,       87,       87
1769445407.4,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,       30,        1,        1,        1,        1,        1,     9150,      305,      305,      305,      305,      305,     3540,      118,      118,      118,      118,      118,     2310,       77,       77,       77,       77,       77
1769445415.5,        1,       30,       15,        0,        0,        0,        1,        1,       15,        0,        0,        0,        1,        1,        0,        0,        0,        0,        0,        0,       15,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       33,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,       15,        1,        1,        1,        1,        1,     9150,      305,      305,      305,      305,      305,     3540,      118,      118,      118,      118,      118,     2310,       77,       77,       77,       77,       77
1769445423.4,        2,       23,        6,        0,        0,        0,        0,        1,       17,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,        6,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       15,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        6,        1,        1,        1,        1,        1,     7015,      305,      305,      305,      305,      305,     2714,      118,      118,      118,      118,      118,     1771,       77,       77,       77,       77,       77
1769445429.4,        3,       31,        5,        0,        0,        0,        0,        1,       26,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        5,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        4,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        5,        1,        1,        1,        1,        1,     9455,      305,      305,      305,      305,      305,     3658,      118,      118,      118,      118,      118,     2387,       77,       77,       77,       77,       77
1769445437.5,        4,       31,        5,        0,        0,        0,        0,        1,       26,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        5,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        3,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        5,        1,        1,        1,        1,        1,     9455,      305,      305,      305,      305,      305,     3658,      118,      118,      118,      118,      118,     2387,       77,       77,       77,       77,       77
1769445445.6,        5,       29,        1,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        6,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        1,        1,        1,        1,        1,        1,     8845,      305,      305,      305,      305,      305,     3422,      118,      118,      118,      118,      118,     2233,       77,       77,       77,       77,       77
1769445453.2,        6,       33,        1,        0,        0,        0,        0,        1,       32,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        1,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        1,        1,        1,        1,        1,        1,    10065,      305,      305,      305,      305,      305,     3894,      118,      118,      118,      118,      118,     2541,       77,       77,       77,       77,       77
1769445461.8,        7,       25,        1,        0,        0,        0,        0,        1,       24,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        1,        1,        1,        1,        1,        1,     7625,      305,      305,      305,      305,      305,     2950,      118,      118,      118,      118,      118,     1925,       77,       77,       77,       77,       77
1769445468.3,        8,       33,        2,        0,        0,        0,        0,        1,       31,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        2,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        2,        1,        1,        1,        1,        1,    10065,      305,      305,      305,      305,      305,     3894,      118,      118,      118,      118,      118,     2541,       77,       77,       77,       77,       77
1769445477.1,        9,       32,        3,        0,        0,        0,        0,        1,       29,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.100000,        0,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        3,        1,        1,        1,        1,        1,     9760,      305,      305,      305,      305,      305,     3776,      118,      118,      118,      118,      118,     2464,       77,       77,       77,       77,       77
1769445485.4,       10,       29,        1,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.100000,        4,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        1,        1,        1,        1,        1,        1,     8845,      305,      305,      305,      305,      305,     3422,      118,      118,      118,      118,      118,     2233,       77,       77,       77,       77,       77
1769445492.9,       11,       26,        1,        0,        0,        0,        0,        1,       25,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,  2516911,  2516911,  2516911,  2516911,  2516911,  4937160,  9623709, 11951695, 13407228, 14750951,        1,        1,        1,        1,        1,        1,     7930,      305,      305,      305,      305,      305,     3068,      118,      118,      118,      118,      118,     2002,       77,       77,       77,       77,       77
1769445499.7,       12,       33,        0,        0,        0,        0,        0,        0,       33,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 0.900000, 1.000000, 1.000000, 1.000000, 1.000000,        2,        0,        0,        0,        0,        0,        0, 14503600, 14503600, 14503600, 14503600, 14503600,        0,        0,        0,        0,        0,  4937160,  9623709, 11951695, 13407228, 14750951,        0,        0,        0,        0,        0,        0,    10065,      305,      305,      305,      305,      305,     3894,      118,      118,      118,      118,      118,     2541,       77,       77,       77,       77,       77
1769445591.6,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,       30,        1,        1,        1,        1,        1,     9480,      316,      316,      316,      316,      316,     3210,      107,      107,      107,      107,      107,     2310,       77,       77,       77,       77,       77
1769445599.9,        1,       37,       22,        0,        0,        1,        1,        1,       15,        0,        0,        0,        1,        1,        0,        0,        0,        0,        0,        0,       22,        0,        0,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       27,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,       22,        1,        1,        1,        1,        1,    11692,      316,      316,      316,      316,      316,     3959,      107,      107,      107,      107,      107,     2849,       77,       77,       77,       77,       77
1769445610.0,        2,       34,       11,        0,        0,        0,        1,        1,       23,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,       11,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       25,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,       11,        1,        1,        1,        1,        1,    10744,      316,      316,      316,      316,      316,     3638,      107,      107,      107,      107,      107,     2618,       77,       77,       77,       77,       77
1769445619.5,        3,       31,        6,        0,        0,        0,        0,        1,       25,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        6,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       14,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,        6,        1,        1,        1,        1,        1,     9796,      316,      316,      316,      316,      316,     3317,      107,      107,      107,      107,      107,     2387,       77,       77,       77,       77,       77
